A0,A1,A2,B0,B1,B2
-0.863397409624763,-1.193278419899,-2.34275975352955,6.14046972624384,6.9663547968895,6.15853774595489
-0.824448999477829,-1.33323266006791,1.36321465083395,0.738642987223742,-1.10677056343157,0.819702257181848
3.40869429061788,0.24602526580939,-8.75341432351228,-0.729621718332618,-0.964944997317004,0.364078319173615
-5.90095229163831,-2.6866535509571,-4.05978948210838,-1.28933318587065,-2.0249171986759,-3.73733739939913
-0.310230962994334,1.36124175539871,-1.43629136126598,2.31403729891347,5.38166302547822,6.0397960546097
4.99486861277168,5.91751794339427,3.81085021963942,1.00177144451058,0.588124291154335,3.16695093982182
-3.28532100069261,-1.11924218161522,1.00063064691447,4.6952061556897,2.93901572759098,3.99844071686569
3.70560429724896,5.52742451398092,-0.180888084689029,-4.31483938691822,-1.11642204077669,-0.382911575407314
4.24761486046441,2.6603581620563,0.802212095778677,-0.471122288060944,-3.27875268415453,2.07658384683025
-1.98223957249695,-0.258373327752219,-4.300447044403,-2.43105732646697,-3.11800756554337,-3.46722314519581
0.128653214178995,1.01803338364684,0.401861278239392,3.51357852026439,4.61594375705552,2.3622724412908
1.34876872292574,2.62216524413604,3.33167055972774,-5.8293190323758,-4.52927726618378,-7.2064724997854
-2.35203703142355,-5.37659550716137,2.94380747710272,0.998425310305402,3.50408990949352,2.90837802400294
-0.00320706561167421,0.0652325078963129,-3.39921561313482,-0.00886976400569756,-0.450428117604784,-3.20188658161187
-2.58130467671863,-1.15993195557592,0.105082852935065,2.09657629323454,-0.47211956906038,-4.63602145259258
1.96212488101328,1.91105597052347,0.492481605862815,0.197403818976205,1.30926741978261,2.67455706685608
0.569227090056639,-0.329235020085458,0.130494487363736,-0.96935900709588,-1.09153200887259,0.0675414464621251
-0.896686876071066,2.8089401071837,1.69319177946834,-4.80542233811001,-5.37892221481294,-2.54689284044362
2.10618068642908,-0.100009697988255,-5.06910692821681,2.33248328640731,1.74951208171443,-0.813603651084057
-0.849096681705795,0.506005569192743,-2.37004576047713,-3.97055171316223,-3.12227408383444,-3.93100081895576
-3.20732741561655,-2.60951146614075,-2.5843941925742,4.54353257575282,5.0638777204433,3.6809523550354
1.8506256783485,2.01568860665135,1.42138260134571,1.76868419245096,-1.46578338730865,-2.74288855380875
0.526539717847492,-0.373412434472543,-1.83445801812016,3.66724455839124,1.57833067344224,1.65536279004284
